user_id,Precision@20 - macro,Recall@20 - macro,F1@20 - macro,NDCG@20
1,0.0,0.0,0.0,0.0
10,0.05,0.03225806451612903,0.0392156862745098,0.33594361010558604
100,0.0,0.0,0.0,1.0
1000,0.0,0.0,0.0,0.0
1001,0.05,0.021739130434782608,0.030303030303030304,0.31790886220650055
1002,0.0,0.0,0.0,0.0
1003,0.05,0.3333333333333333,0.08695652173913045,1.0
1004,0.15,0.07142857142857142,0.09677419354838708,0.916800519788972
1005,0.0,0.0,0.0,0.31790886220650055
1006,0.0,0.0,0.0,0.0
1007,0.0,0.0,0.0,0.0
1008,0.0,0.0,0.0,0.0
1009,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0
1010,0.1,0.021505376344086023,0.035398230088495575,0.6532325148969481
1011,0.0,0.0,0.0,0.0
1012,0.0,0.0,0.0,0.0
1013,0.0,0.0,0.0,0.0
1014,0.0,0.0,0.0,0.0
1015,0.5,0.0641025641025641,0.11363636363636363,0.7751155280003518
1016,0.0,0.0,0.0,0.0
1017,0.15,0.07317073170731707,0.09836065573770492,0.6574708946936852
1018,0.0,0.0,0.0,0.31790886220650055
1019,0.45,0.1125,0.18000000000000002,0.8630794002322363
102,0.05,0.07142857142857142,0.058823529411764705,0.31790886220650055
1020,0.0,0.0,0.0,0.0
1021,0.1,0.08333333333333333,0.0909090909090909,0.6842622663717677
1022,0.0,0.0,0.0,0.0
1023,0.0,0.0,0.0,0.0
1024,0.0,0.0,0.0,0.0
1025,0.1,0.4,0.16000000000000003,0.6842622663717676
1026,0.05,0.16666666666666666,0.07692307692307691,0.31790886220650055
1027,0.0,0.0,0.0,0.0
1028,0.05,0.25,0.08333333333333334,0.39419475962404343
1029,0.1,0.08695652173913043,0.09302325581395349,0.3685245327435352
103,0.05,0.0625,0.05555555555555556,0.31790886220650055
1030,0.05,0.05263157894736842,0.05128205128205128,0.31790886220650055
1031,0.0,0.0,0.0,0.0
1032,0.0,0.0,0.0,0.31790886220650055
1033,0.05,0.043478260869565216,0.046511627906976744,1.0
1034,0.15,0.07142857142857142,0.09677419354838708,0.4698429051335982
1035,0.1,0.16666666666666666,0.125,0.3685245327435352
1036,0.0,0.0,0.0,0.0
1037,0.0,0.0,0.0,0.0
1038,0.05,0.047619047619047616,0.04878048780487805,0.31790886220650055
1039,0.0,0.0,0.0,1.0
104,0.0,0.0,0.0,0.0
1040,0.0,0.0,0.0,0.0
1041,0.05,0.125,0.07142857142857144,0.5351493151288482
1042,0.0,0.0,0.0,0.0
1043,0.0,0.0,0.0,0.0
1044,0.0,0.0,0.0,0.0
1045,0.0,0.0,0.0,0.0
1046,0.0,0.0,0.0,0.0
1047,0.0,0.0,0.0,0.0
1048,0.05,0.14285714285714285,0.07407407407407408,0.31790886220650055
1049,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0
1050,0.05,0.013513513513513514,0.02127659574468085,0.31790886220650055
1051,0.1,0.018018018018018018,0.030534351145038167,0.6842622663717677
1052,0.05,0.1111111111111111,0.06896551724137932,0.31790886220650055
1053,0.2,0.1111111111111111,0.14285714285714285,0.48365487279585856
1054,0.0,0.0,0.0,0.0
1055,0.0,0.0,0.0,0.0
1056,0.05,0.14285714285714285,0.07407407407407408,0.31790886220650055
1057,0.05,0.045454545454545456,0.04761904761904762,0.31790886220650055
1058,0.0,0.0,0.0,0.0
1059,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0
1060,0.1,0.25,0.14285714285714288,0.6842622663717677
1061,0.0,0.0,0.0,0.0
1062,0.1,0.1,0.10000000000000002,0.3685245327435352
1063,0.05,0.07142857142857142,0.058823529411764705,0.31790886220650055
1064,0.0,0.0,0.0,0.0
1065,0.05,0.07692307692307693,0.060606060606060615,0.35698403518821187
1066,0.0,0.0,0.0,0.0
1067,0.05,0.16666666666666666,0.07692307692307691,0.31790886220650055
1068,0.0,0.0,0.0,0.0
1069,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0
1070,0.0,0.0,0.0,0.0
